mean_solar_penetration,cate
2.785192,-0.9662499873410013
2.785192,-0.9666248444398365
2.785192,-0.917046488051885
2.785192,-0.9755043541153805
2.785192,-0.7860783524657822
2.785192,-0.8588675058685564
2.785192,-0.9796706055185269
2.785192,-1.1005794472952637
2.785192,-0.9691222400627445
2.785192,-0.945155151316617
2.785192,-0.9857936755877547
2.785192,-1.1300151844558985
2.785192,-1.0535926384165515
2.785192,-0.9770943766422401
2.785192,-1.0071423513431152
2.785192,-1.083069523443681
2.785192,-1.1184811430714383
2.785192,-0.917113672051212
2.785192,-0.8891995972251844
2.785192,-0.8798863656964341
2.785192,-0.8695720391511021
2.785192,-0.9198844150273809
2.785192,-1.081461731013344
2.785192,-0.8874381232935478
2.785192,-1.0427114786875413
2.785192,-0.9893458211422728
2.785192,-0.8148255614271741
2.785192,-0.9217454264577393
2.785192,-0.8530985786303648
2.785192,-0.8388911561530298
2.785192,-0.9216118617409301
2.785192,-0.8879319377556079
2.785192,-0.9413902612089029
2.785192,-0.9360076711565042
2.785192,-0.966693369715458
2.785192,-0.9756308371585558
2.785192,-0.8068332822657439
2.785192,-1.2242690531789855
3.641226,-0.943354379160707
3.641226,-1.0771889150825893
3.641226,-0.997510759377497
3.641226,-0.9806337262657859
3.641226,-1.0486072429443625
3.641226,-0.9749580525401906
3.641226,-0.8945585199067544
3.641226,-0.9423260039354288
3.641226,-0.9678614676666298
3.641226,-1.057991816459734
3.641226,-0.9340399531748368
3.641226,-0.8991171182280646
3.641226,-0.955690169338964
3.641226,-0.9048621531629786
3.641226,-0.9779565548006555
3.641226,-0.8661616504617333
3.641226,-0.9327436208137654
3.641226,-1.0164543167165936
3.641226,-0.8378234552621674
3.641226,-0.9507362646729463
3.641226,-0.9945654576700734
3.641226,-0.9789767385575343
3.641226,-0.8139329315556643
3.641226,-0.9333967698923564
3.641226,-1.0800545864350517
3.641226,-1.0319835267475719
3.641226,-1.058764366925951
3.641226,-0.9002106492104909
3.641226,-0.80649720966702
3.641226,-0.9397222054083608
3.641226,-0.9326847674390534
3.641226,-0.8506825012438802
3.641226,-0.8702093419196506
3.641226,-0.8841722173585379
3.641226,-0.7968753253180374
3.641226,-0.9254351279187906
3.641226,-0.9233769572175554
3.641226,-0.990795901319882
3.641226,-0.9829301553324101
3.641226,-0.9920797086767207
3.641226,-0.9191317546089924
3.641226,-0.9666747674629045
3.641226,-0.8884772372576346
3.641226,-0.8498891525924333
3.641226,-0.9479079523575134
3.641226,-0.7848540605236927
3.641226,-0.8320001011765776
3.641226,-0.9495581193108424
3.641226,-1.01375790923955
3.641226,-0.8825830706007665
3.641226,-0.8274667514304352
3.641226,-0.8645270411812803
3.641226,-0.830078959930469
3.641226,-0.9182469303991823
3.641226,-0.9461578051628993
3.641226,-0.8406302462108194
3.641226,-0.8669482149923607
3.641226,-0.9873390010062767
3.641226,-0.8868837548677486
3.641226,-0.8350380979274253
3.641226,-0.7263772992976638
3.641226,-0.9052832287333462
3.641226,-0.9242514743076232
3.641226,-1.129806556358333
3.641226,-0.8893557289124061
3.641226,-0.8007212463256984
3.641226,-1.062142779998627
3.641226,-1.0012258339778448
3.641226,-0.9091774370347693
3.641226,-1.0188835331296735
3.641226,-1.0307348280992252
3.641226,-1.0524967760615376
3.641226,-0.9893424089199431
3.641226,-0.8760416659196132
3.641226,-0.7656791648300401
3.641226,-1.046339979461445
3.641226,-0.9382735304293877
3.641226,-0.8697911185974326
3.641226,-0.8350164470822381
3.641226,-0.8229578575837696
3.641226,-0.9294321352524852
3.641226,-0.9462238632960566
3.641226,-1.0040967089874004
3.641226,-0.8934935546395082
3.641226,-0.9597341447885205
3.641226,-0.8357365187844982
3.641226,-0.9443627892041044
3.641226,-0.9628199697829847
3.641226,-0.8682497598177823
3.641226,-0.7500425574114185
3.641226,-0.9640802580177011
3.641226,-1.0402913682539778
3.641226,-0.9180233607786956
3.641226,-0.8804974944078197
3.641226,-0.9768888000361937
3.641226,-1.0056606489409878
3.641226,-1.0205224049585488
3.641226,-1.0019904581381196
3.641226,-0.9921212486641727
3.641226,-0.9535531230350814
4.636156,-0.9571477209080124
4.636156,-1.0519582278381507
4.636156,-0.897462403785377
4.636156,-1.0112808412472374
4.636156,-0.9823897599324364
4.636156,-0.8324155226133598
4.636156,-1.0215349869568628
4.636156,-0.9196988501461273
4.636156,-1.0134937078360347
4.636156,-0.9583790570230993
4.636156,-1.0329917864296523
4.636156,-1.0533671396266573
4.636156,-0.9668642754429818
4.636156,-0.9723949266734989
4.636156,-0.8926369455140862
4.636156,-0.9960842686784104
4.636156,-0.8856238975113706
4.636156,-0.8717374039566701
4.636156,-1.0109023292319979
4.636156,-0.997359766393644
4.636156,-0.9547832980832698
4.636156,-0.8818853865685643
4.636156,-1.0772167103449817
4.636156,-0.899704612866881
4.636156,-1.0671782765263358
4.636156,-0.901638143422777
4.636156,-1.0037274185648504
4.636156,-0.8851770247568282
4.636156,-1.1228023481344702
4.636156,-1.0222399861274314
4.636156,-1.0760957749602857
4.636156,-0.9640514394588962
4.636156,-1.031473395523556
4.636156,-0.9837507756635792
4.636156,-1.0328529302799418
4.636156,-1.0463943417823756
4.636156,-0.9590952823319314
4.636156,-1.0348245499646034
4.636156,-0.8995547037191444
4.636156,-0.9260675438596486
4.636156,-1.100499964036112
4.636156,-0.9697819219393253
4.636156,-1.0546588233325702
4.636156,-1.001778470523696
4.636156,-0.8445886002818872
4.636156,-0.969593076237795
4.636156,-0.9605179338760467
4.636156,-0.9183378718263836
4.636156,-0.9730993224050821
4.636156,-0.9665846886384657
4.636156,-1.0663404512360912
4.636156,-0.9485463371055158
4.636156,-1.0184796827048288
4.636156,-1.0734096768888013
4.636156,-0.9174700295268317
4.636156,-1.0539383319385593
4.636156,-1.0045716553552626
4.636156,-1.0148007923796545
4.636156,-0.912522609417343
4.636156,-0.9792359437446557
4.636156,-0.9872682229908827
4.636156,-0.9073953698246852
4.636156,-1.0516766705296803
4.636156,-1.017864036889017
4.636156,-1.1693026533392437
4.636156,-1.0195454666070294
4.636156,-0.9661702174101611
4.636156,-0.9345399759719571
4.636156,-0.9284576159138817
4.636156,-0.9475438012636808
4.636156,-1.0366510301750178
4.636156,-1.0173168336178018
4.636156,-0.9367709619381134
4.636156,-0.8978208928740739
4.636156,-0.8775073970325534
4.636156,-1.0572638388976379
4.636156,-0.8957002631040162
4.636156,-0.8835390252183621
4.636156,-1.0072444279839408
4.636156,-0.9656168309863914
4.636156,-0.9783412186871119
4.636156,-0.8846202178123921
4.636156,-0.9704910950301548
4.636156,-0.7882787299644237
4.636156,-0.8845456410355833
4.636156,-0.951511312235254
4.636156,-0.9891784861357136
4.636156,-0.9724552973064037
4.636156,-0.9700437084169935
4.636156,-1.0683911425670398
4.636156,-0.9737641648940937
4.636156,-0.9105024918656915
4.636156,-0.9447618952648786
4.636156,-0.9696477125564866
4.636156,-1.0926660646460067
4.636156,-0.9083159938316323
4.636156,-0.9364533919065096
4.636156,-0.843791048813728
4.636156,-0.9009204665778032
4.636156,-0.8658836585340667
5.78263,-0.9005459285839584
5.78263,-0.9358273676620242
5.78263,-0.9120004454630773
5.78263,-0.9464888003222724
5.78263,-0.955378824357555
5.78263,-0.8662633084090703
5.78263,-0.9108010728182943
5.78263,-0.8373603886009704
5.78263,-0.9442010504996037
5.78263,-0.965813747482912
5.78263,-0.7970774944249449
5.78263,-1.0870980605940301
5.78263,-0.9672082965522381
5.78263,-0.9093705462986292
5.78263,-0.9633830571396508
5.78263,-0.9186204222524644
5.78263,-0.9842678674084521
5.78263,-1.067723641278357
5.78263,-0.8295700827193694
5.78263,-0.9085479770192961
5.78263,-0.996542725066621
5.78263,-1.0387434168977336
5.78263,-0.9053222372204305
5.78263,-0.9817623752318305
5.78263,-0.9791735542868015
5.78263,-0.996384295815725
5.78263,-0.991590933856332
5.78263,-0.8681071908691372
5.78263,-1.1055111915470495
5.78263,-1.0315272577603147
5.78263,-0.9455263988378829
5.78263,-0.9641744076481646
5.78263,-1.0270840280585127
5.78263,-0.841823838503824
5.78263,-0.9864476031966773
5.78263,-0.9771583388578656
5.78263,-0.897681751612345
5.78263,-0.9263505809072228
5.78263,-1.0486348903394587
5.78263,-0.9590144684408858
5.78263,-0.9018698723237358
5.78263,-0.8910856027998424
5.78263,-1.01045044856332
5.78263,-0.8899492756469494
5.78263,-0.9728796991117198
5.78263,-0.9422493040526629
5.78263,-0.9121127249741509
5.78263,-0.9068754150222724
5.78263,-0.8732986766404031
5.78263,-0.9594912143363861
5.78263,-1.0226793292660499
5.78263,-0.8268956168681624
5.78263,-0.9087692385909282
5.78263,-0.9100750352803745
5.78263,-0.9023024943092135
5.78263,-0.9950704698595866
5.78263,-0.9301521613310698
5.78263,-1.0122075838241162
5.78263,-1.0092338672954022
5.78263,-0.8979858331736801
5.78263,-0.871879662591237
5.78263,-0.9524486612954617
5.78263,-0.9498487338795237
5.78263,-1.0651371732558745
5.78263,-0.8780028697191342
5.78263,-0.9097581211463326
5.78263,-1.0103291959814846
5.78263,-1.028149265373481
5.78263,-0.9235145796603835
5.78263,-1.017599641276198
5.78263,-0.9472253557973864
5.78263,-1.0268838280131605
5.78263,-0.8729580410188351
5.78263,-0.9085185604560081
5.78263,-0.876811792380544
5.78263,-0.957316488983158
5.78263,-1.0482845186282297
5.78263,-0.8692644196930291
5.78263,-0.9397955851599539
5.78263,-0.9268243898566907
5.78263,-0.8820303964772077
5.78263,-0.9646466697728567
5.78263,-0.9281628337308182
5.78263,-0.906940977654685
5.78263,-0.8872392735321588
5.78263,-1.030681482621473
5.78263,-0.9922688212732476
5.78263,-1.0193620640583432
5.78263,-0.9608702205423045
5.78263,-0.910436755210974
5.78263,-0.8726576060643828
5.78263,-0.9900039992057074
5.78263,-0.9013833068450012
5.78263,-1.0265372325023256
5.78263,-0.9614399916407413
5.78263,-0.9536577283415901
5.78263,-0.8779494936864078
5.78263,-0.9845115380511392
5.78263,-1.0954478527866796
5.78263,-1.014325999444741
7.088173999999999,-0.886786651304197
7.088173999999999,-0.8454792518770284
7.088173999999999,-0.9112979995012861
7.088173999999999,-0.94533332188534
7.088173999999999,-0.9626336746584699
7.088173999999999,-0.8500683295227692
7.088173999999999,-0.8980987498724031
7.088173999999999,-0.8841227728442562
7.088173999999999,-0.9274032698022942
7.088173999999999,-0.8717648727850911
7.088173999999999,-0.8757307015672597
7.088173999999999,-0.8810699057629349
7.088173999999999,-0.95967669473385
7.088173999999999,-0.8631405988959908
7.088173999999999,-0.9393933203605032
7.088173999999999,-0.9021825334102301
7.088173999999999,-0.8510670247308134
7.088173999999999,-0.7930446430022259
7.088173999999999,-0.8611711927223652
7.088173999999999,-0.8336333741933111
7.088173999999999,-0.8366925654833737
7.088173999999999,-0.8666640023636466
7.088173999999999,-0.9154291220749337
7.088173999999999,-0.9082953156957668
7.088173999999999,-0.9251538888025431
7.088173999999999,-0.8691170934154514
7.088173999999999,-0.8064535817630842
7.088173999999999,-0.8900708003403981
7.088173999999999,-0.9018344254543574
7.088173999999999,-0.9429520755058362
7.088173999999999,-0.8884588226380894
7.088173999999999,-0.8917487881105725
7.088173999999999,-0.8842734008997548
7.088173999999999,-0.8056493906175465
7.088173999999999,-0.8810770332829583
7.088173999999999,-0.9241592920616752
7.088173999999999,-0.890375815129157
7.088173999999999,-0.8826095787435186
7.088173999999999,-0.9596098758430018
7.088173999999999,-0.9257981855197169
7.088173999999999,-1.0431037719853025
7.088173999999999,-0.8680119753234784
7.088173999999999,-0.9207562307278907
7.088173999999999,-0.9535113067353843
7.088173999999999,-0.7784780020036128
7.088173999999999,-0.9358839865718802
7.088173999999999,-0.9133665470550109
7.088173999999999,-0.9067465101768334
7.088173999999999,-0.8935294998673977
7.088173999999999,-0.9165832521398883
7.088173999999999,-0.8618090142021958
7.088173999999999,-0.8833342497084156
7.088173999999999,-0.8506450289245747
7.088173999999999,-1.0175481482300812
7.088173999999999,-0.9247303242666868
7.088173999999999,-0.933989550770251
7.088173999999999,-0.9418567234731801
7.088173999999999,-0.9588527624284177
7.088173999999999,-0.8629411783458415
7.088173999999999,-0.8180796528063369
7.088173999999999,-0.9172840896926739
7.088173999999999,-0.8635070266177168
7.088173999999999,-0.9030917907252478
7.088173999999999,-0.9517207673893872
7.088173999999999,-1.029515597706787
7.088173999999999,-0.8395277627811217
7.088173999999999,-0.8639518061185281
7.088173999999999,-0.8163528007471779
7.088173999999999,-0.9194859596135656
7.088173999999999,-0.8620180372070416
7.088173999999999,-0.7882430001323769
7.088173999999999,-0.9932857280452535
7.088173999999999,-0.8071783538350202
7.088173999999999,-0.9846415091690657
7.088173999999999,-0.8176952251695795
7.088173999999999,-0.8100446855971993
7.088173999999999,-0.7924860602415071
7.088173999999999,-0.8923867331684625
7.088173999999999,-0.9037220445058625
7.088173999999999,-0.9482311258809261
7.088173999999999,-0.8573534890973378
7.088173999999999,-0.7718822932277776
7.088173999999999,-0.8488635005437347
7.088173999999999,-0.9745299900255842
7.088173999999999,-0.9310599101436742
7.088173999999999,-0.8304280249438047
7.088173999999999,-0.815090969544084
7.088173999999999,-0.9326580673901196
7.088173999999999,-0.9573544597598385
7.088173999999999,-0.8419672278143598
7.088173999999999,-0.8934596620878933
7.088173999999999,-0.7918087624794405
7.088173999999999,-0.9162318816333048
7.088173999999999,-0.8791305788051383
7.088173999999999,-0.8582963916295971
7.088173999999999,-0.8885203341651028
7.088173999999999,-0.900166276153096
7.088173999999999,-0.9631836458929478
7.088173999999999,-0.8843617261562999
7.088173999999999,-0.9552603916365779
8.5405,-0.8898620198763382
8.5405,-0.8759059024558035
8.5405,-0.8665425755733182
8.5405,-0.8426872697247798
8.5405,-0.8766963696515139
8.5405,-0.8909037510776274
8.5405,-0.8567627881139704
8.5405,-0.9369264251417865
8.5405,-0.842661646136345
8.5405,-0.9057425511572458
8.5405,-0.9418492550252461
8.5405,-0.8246835321731774
8.5405,-0.9871501706238149
8.5405,-0.923848068660347
8.5405,-0.8572694059130774
8.5405,-0.8441210544308955
8.5405,-0.9356407941595575
8.5405,-0.8889156264615881
8.5405,-0.9278938799347548
8.5405,-0.8808132724439675
8.5405,-0.8520085421919216
8.5405,-0.9123133595626878
8.5405,-0.8258075549898181
8.5405,-0.8790703977967916
8.5405,-0.8014114083730003
8.5405,-0.8817552712509232
8.5405,-0.8075012765458343
8.5405,-0.8694732003505082
8.5405,-0.9154125998661404
8.5405,-0.8975355182341077
8.5405,-0.8964394261388677
8.5405,-0.8485095356322399
8.5405,-0.9235249456606824
8.5405,-0.8282160211148247
8.5405,-0.8737554516440312
8.5405,-0.8976212726402089
8.5405,-0.9117874935108344
8.5405,-0.8741072410542366
8.5405,-0.9240579853627291
8.5405,-0.8687113250563999
8.5405,-0.9346610048545384
8.5405,-0.922095420051308
8.5405,-0.8709331972464456
8.5405,-0.8319729238539653
8.5405,-0.8554012727974007
8.5405,-0.8238072711325501
8.5405,-0.8363277076360577
8.5405,-0.9335945247210958
8.5405,-0.8772818642661051
8.5405,-0.8782070417945707
8.5405,-0.8156585813381911
8.5405,-0.8767748771731797
8.5405,-0.9430831386735941
8.5405,-0.8697204121853578
8.5405,-0.8759578771723406
8.5405,-0.8553370600062744
8.5405,-0.8535127105388288
8.5405,-0.8770896957717831
8.5405,-0.9012423235971194
8.5405,-0.9561326475392353
8.5405,-0.9708350039707917
8.5405,-0.8545386989209108
8.5405,-0.8923556043490809
8.5405,-0.8359188366792929
8.5405,-0.8783614718074051
8.5405,-0.9242717159436136
8.5405,-0.8814585617394338
8.5405,-0.909049495598377
8.5405,-0.8471538930529458
8.5405,-0.90881232379617
8.5405,-0.8729148511852435
8.5405,-0.8268451477511279
8.5405,-0.9058649557201423
8.5405,-0.8708917350178608
8.5405,-0.9195499702634699
8.5405,-0.8722189173869545
8.5405,-0.9549681645513649
8.5405,-0.9379195243018884
8.5405,-0.9642075845287364
8.5405,-0.8396543276767804
8.5405,-0.846687019981715
8.5405,-0.8993567853769792
8.5405,-0.864306753716002
8.5405,-0.7336978161610478
8.5405,-0.9620917693872965
8.5405,-0.9184631501658103
8.5405,-0.8776765952208793
8.5405,-0.8468179461318734
8.5405,-0.9322689323106964
8.5405,-0.9065269588923732
8.5405,-0.8910386148337925
8.5405,-0.9390435208199165
8.5405,-0.8586335537069985
8.5405,-0.8372433934636748
8.5405,-0.857313271292937
8.5405,-0.9367209617505343
8.5405,-0.9064405164598845
8.5405,-0.8585224381356882
8.5405,-0.9519106705944961
8.5405,-0.9699409815839376
10.138968,-0.9206449830912912
10.138968,-0.8527939975728549
10.138968,-0.8478307391429154
10.138968,-0.9799332113534119
10.138968,-0.8938119187228445
10.138968,-0.9470458323787746
10.138968,-0.8439297208591303
10.138968,-0.8315511209493281
10.138968,-0.897041906142219
10.138968,-0.7996359609364535
10.138968,-0.8081355495955512
10.138968,-0.9131104931696318
10.138968,-0.9093790002331473
10.138968,-0.8017210356129074
10.138968,-0.8903116315304912
10.138968,-0.9011881421695722
10.138968,-0.8842065903236732
10.138968,-0.8835907109775353
10.138968,-0.8053769865363605
10.138968,-0.7926338343664078
10.138968,-0.8699589305856475
10.138968,-0.8913540124544012
10.138968,-0.8748678977095805
10.138968,-0.898569149460549
10.138968,-0.811058901807033
10.138968,-0.91825792398541
10.138968,-0.8777609265242666
10.138968,-0.8919384856810089
10.138968,-0.8446221605092967
10.138968,-0.8674631067964641
10.138968,-0.7937514397613483
10.138968,-0.8752136015394962
10.138968,-0.8774589731801039
10.138968,-0.7911312832568753
10.138968,-0.8973739820810852
10.138968,-0.8449805784478698
10.138968,-0.8693741775376175
10.138968,-0.7814696260917516
10.138968,-0.8355926454942465
10.138968,-0.786659667903552
10.138968,-0.8573700688169128
10.138968,-0.868191635717488
10.138968,-0.8673721086617325
10.138968,-0.8606342558572819
10.138968,-0.8612833401689785
10.138968,-0.876968167959307
10.138968,-0.8540251827669743
10.138968,-0.8141780756644144
10.138968,-0.8913342971264836
10.138968,-0.8290286604468752
10.138968,-0.8833648096384527
10.138968,-0.9142788417729497
10.138968,-0.9321066008961689
10.138968,-0.8818982880055427
10.138968,-0.9075733471916928
10.138968,-0.8307735306924509
10.138968,-0.9547048543660505
10.138968,-0.8511630841149238
10.138968,-0.8967047023753173
10.138968,-0.9086683289477971
10.138968,-0.839936509083562
10.138968,-0.8164604850046989
10.138968,-0.8669848439357554
10.138968,-0.859439947335059
10.138968,-0.8680329173090746
10.138968,-0.9257783120953279
10.138968,-0.9541274330381053
10.138968,-0.9032007791996818
10.138968,-0.8858547229865279
10.138968,-0.8220141182771068
10.138968,-0.9433603148667891
10.138968,-0.9256238655468181
10.138968,-0.892281827473682
10.138968,-0.8984835313770368
10.138968,-0.8320075944089215
10.138968,-0.8129949036148687
10.138968,-0.8426049288429749
10.138968,-0.8544433724055491
10.138968,-0.8778470070310384
10.138968,-0.8443720536782597
10.138968,-0.8425536337821624
10.138968,-0.7836967758266644
10.138968,-0.8564170084841063
10.138968,-0.8973082349449961
10.138968,-0.8596406163934206
10.138968,-0.7746392509114255
10.138968,-0.877678212196952
10.138968,-0.822140461704773
10.138968,-0.8223966945889855
10.138968,-0.8752112584320421
10.138968,-0.8136319911248657
10.138968,-0.8950457201912574
10.138968,-0.8526356741063266
10.138968,-0.8823892922128148
10.138968,-0.8286591191189828
10.138968,-0.8396372274309161
10.138968,-0.8712719395888792
10.138968,-0.9042722713049867
10.138968,-0.8692846615996132
10.138968,-0.9007458080668316
11.889026000000001,-0.8614164599412171
11.889026000000001,-0.8695198963004801
11.889026000000001,-0.8286179951919715
11.889026000000001,-0.8425477902294273
11.889026000000001,-0.8799115113317882
11.889026000000001,-0.8991783270029359
11.889026000000001,-0.8459466792406374
11.889026000000001,-0.8232165851474631
11.889026000000001,-0.827761447317933
11.889026000000001,-0.8091574649663174
11.889026000000001,-0.8038173466613641
11.889026000000001,-0.8311251707793408
11.889026000000001,-0.8520871176411537
11.889026000000001,-0.8424506631252762
11.889026000000001,-0.8497231121990211
11.889026000000001,-0.8694685723475726
11.889026000000001,-0.7992449024506161
11.889026000000001,-0.8061590031565361
11.889026000000001,-0.7996644780423346
11.889026000000001,-0.8347821370463953
11.889026000000001,-0.8251316670001744
11.889026000000001,-0.8758942301498711
11.889026000000001,-0.8309957165719382
11.889026000000001,-0.821253139797571
11.889026000000001,-0.8025570480488786
11.889026000000001,-0.8550015367749654
11.889026000000001,-0.8018837820048519
11.889026000000001,-0.849295166886555
11.889026000000001,-0.8712502985110329
11.889026000000001,-0.8703851375899698
11.889026000000001,-0.816921358856902
11.889026000000001,-0.8150500569489457
11.889026000000001,-0.8493339971596633
11.889026000000001,-0.8087854770643353
11.889026000000001,-0.8806475425649257
11.889026000000001,-0.8075165596072741
11.889026000000001,-0.865197239100746
11.889026000000001,-0.8516369279082119
11.889026000000001,-0.806493040244352
11.889026000000001,-0.7891884045973622
11.889026000000001,-0.8304782978344739
11.889026000000001,-0.7960466943121155
11.889026000000001,-0.8573729377565737
11.889026000000001,-0.7966671967132449
11.889026000000001,-0.861128585314953
11.889026000000001,-0.8515404480321203
11.889026000000001,-0.8716798423491791
11.889026000000001,-0.8321489425928871
11.889026000000001,-0.8827536134722836
11.889026000000001,-0.9056905179929272
11.889026000000001,-0.8086809006008043
11.889026000000001,-0.8174110768972966
11.889026000000001,-0.813058966358123
11.889026000000001,-0.8695995050113776
11.889026000000001,-0.8382984341884352
11.889026000000001,-0.7822985156824802
11.889026000000001,-0.8373197184899557
11.889026000000001,-0.882856731348773
11.889026000000001,-0.8440617295706657
11.889026000000001,-0.8692251320817982
11.889026000000001,-0.8282707713617596
11.889026000000001,-0.8469716744590801
11.889026000000001,-0.8987319859300461
11.889026000000001,-0.8391374091301987
11.889026000000001,-0.8257117228997379
11.889026000000001,-0.7896367358352614
11.889026000000001,-0.8503944765542765
11.889026000000001,-0.8543629457065187
11.889026000000001,-0.8403101101150434
11.889026000000001,-0.8224743812483357
11.889026000000001,-0.8229366775049404
11.889026000000001,-0.8413178057332837
11.889026000000001,-0.8595233236756719
11.889026000000001,-0.8442929217993979
11.889026000000001,-0.8729560138778533
11.889026000000001,-0.8298285432231423
