mean_wind_penetration,cate
9.153181999999964,-0.8120988840301978
9.153181999999964,-0.8719731242018715
9.153181999999964,-0.8370125577087661
9.153181999999964,-0.853899462997931
9.153181999999964,-0.7849280300814074
9.153181999999964,-0.8751232007652526
9.153181999999964,-0.7596673983088699
9.153181999999964,-0.7790076263785847
9.153181999999964,-0.8456745916281974
9.153181999999964,-0.8633630761623642
9.153181999999964,-0.8773102985838017
9.153181999999964,-0.845416637126715
9.153181999999964,-0.8263564651703968
9.153181999999964,-0.8663505616662116
9.153181999999964,-0.8770914232997871
9.153181999999964,-0.8338637444405534
9.153181999999964,-0.8435065008269856
9.153181999999964,-0.8774225390101442
9.153181999999964,-0.8542020402695721
9.153181999999964,-0.8020143129938606
9.153181999999964,-0.8339684429097309
9.153181999999964,-0.8067590242533693
9.153181999999964,-0.8379466155586583
9.153181999999964,-0.8447107596157556
9.153181999999964,-0.8527221345017356
9.153181999999964,-0.8335463444064275
9.153181999999964,-0.803802928121437
9.153181999999964,-0.7976308398107138
9.153181999999964,-0.8446462084480724
9.153181999999964,-0.8871328369172926
9.153181999999964,-0.8860983547259766
9.153181999999964,-0.7830283779852754
9.153181999999964,-0.8347001568285035
9.153181999999964,-0.8181812098635741
9.153181999999964,-0.8638879424990468
9.153181999999964,-0.8661890186128062
9.153181999999964,-0.8114883306708379
9.153181999999964,-0.8337276524830263
9.153181999999964,-0.8137859707463865
9.153181999999964,-0.8602400948196494
9.153181999999964,-0.819547609100899
9.153181999999964,-0.8713118790753323
9.153181999999964,-0.8470846256464202
9.153181999999964,-0.8241331751934531
10.721708999999972,-0.775430444965396
10.721708999999972,-0.7649765927151814
10.721708999999972,-0.7744835728358761
10.721708999999972,-0.7369991787798146
10.721708999999972,-0.7196945953833035
10.721708999999972,-0.745530730380913
10.721708999999972,-0.7481941794469553
10.721708999999972,-0.7610831803619358
10.721708999999972,-0.7732034665367669
10.721708999999972,-0.761589013484163
10.721708999999972,-0.7502992053291906
10.721708999999972,-0.6998063379639055
10.721708999999972,-0.7601423743933116
10.721708999999972,-0.7697732239768258
10.721708999999972,-0.7247487657687863
10.721708999999972,-0.743477669486593
10.721708999999972,-0.7905532664285828
10.721708999999972,-0.6726979484227505
10.721708999999972,-0.7331239924387416
10.721708999999972,-0.7465183090945973
10.721708999999972,-0.7285250277172348
10.721708999999972,-0.7271567847795213
10.721708999999972,-0.7511408238522852
10.721708999999972,-0.7810405921037337
10.721708999999972,-0.7296666355030206
10.721708999999972,-0.759647530126426
10.721708999999972,-0.7736605078639307
10.721708999999972,-0.7557075483891603
10.721708999999972,-0.780064207073171
10.721708999999972,-0.7668436394549855
10.721708999999972,-0.7395669501547261
10.721708999999972,-0.7261107918132308
10.721708999999972,-0.7036728209901726
10.721708999999972,-0.7464746226088428
10.721708999999972,-0.7557268680430356
10.721708999999972,-0.7291851265484405
10.721708999999972,-0.7631804629386049
10.721708999999972,-0.7131112120133997
10.721708999999972,-0.746944569093123
10.721708999999972,-0.7742259543993234
10.721708999999972,-0.7844117960263335
10.721708999999972,-0.7517466099836831
10.721708999999972,-0.7426861366034342
10.721708999999972,-0.7561063791104888
10.721708999999972,-0.7538386664407715
10.721708999999972,-0.73902529227407
10.721708999999972,-0.7361950772060118
10.721708999999972,-0.7496319257498126
10.721708999999972,-0.7535901281371605
10.721708999999972,-0.7593831621884464
10.721708999999972,-0.7708054439313694
10.721708999999972,-0.7713153442570966
10.721708999999972,-0.7437835510101185
10.721708999999972,-0.7381566646901497
10.721708999999972,-0.7559530949900516
10.721708999999972,-0.7764721765841197
10.721708999999972,-0.7498090425376356
10.721708999999972,-0.7734228659488162
10.721708999999972,-0.7852070373745885
10.721708999999972,-0.7742060505813507
10.721708999999972,-0.7529262212397715
10.721708999999972,-0.7404000935929684
10.721708999999972,-0.7489073094590543
10.721708999999972,-0.7671935307287886
10.721708999999972,-0.8013448297497201
10.721708999999972,-0.733922079425952
10.721708999999972,-0.7734133523509419
10.721708999999972,-0.7542813050343372
10.721708999999972,-0.7392718235308541
10.721708999999972,-0.7389778056751506
10.721708999999972,-0.7839107629689473
10.721708999999972,-0.7832867513628329
10.721708999999972,-0.7819980295712797
10.721708999999972,-0.7250262417534254
10.721708999999972,-0.766901740845061
10.721708999999972,-0.7678050020363751
10.721708999999972,-0.7386944720271992
10.721708999999972,-0.7726194442024209
10.721708999999972,-0.7696522935876542
10.721708999999972,-0.7307310990852462
10.721708999999972,-0.7588091485077194
10.721708999999972,-0.7487332229084326
10.721708999999972,-0.7582616071391006
10.721708999999972,-0.7494818400154083
10.721708999999972,-0.7565373040667912
10.721708999999972,-0.7275381179170773
10.721708999999972,-0.7288427029301435
10.721708999999972,-0.7400799046418002
10.721708999999972,-0.7304852087620929
10.721708999999972,-0.7527096190953497
10.721708999999972,-0.7456186908795974
10.721708999999972,-0.748235862273045
10.721708999999972,-0.761716625190769
10.721708999999972,-0.76508708864362
10.721708999999972,-0.7459211803700826
10.721708999999972,-0.7278158964866063
10.721708999999972,-0.7329239031281759
10.721708999999972,-0.7540017538020432
10.721708999999972,-0.7643937232337277
10.721708999999972,-0.781529816431536
12.285512999999959,-0.722667329885077
12.285512999999959,-0.725425787836736
12.285512999999959,-0.7592731154226232
12.285512999999959,-0.7270610618178039
12.285512999999959,-0.7303257653803907
12.285512999999959,-0.7034515024468171
12.285512999999959,-0.7193699949769797
12.285512999999959,-0.7097504867892359
12.285512999999959,-0.7145591522730768
12.285512999999959,-0.7242324745762444
12.285512999999959,-0.7180723610450922
12.285512999999959,-0.7137568708131519
12.285512999999959,-0.6936854059267277
12.285512999999959,-0.7426627420623628
12.285512999999959,-0.7384097997462111
12.285512999999959,-0.7181244826144123
12.285512999999959,-0.7013063440179351
12.285512999999959,-0.7387697641225924
12.285512999999959,-0.6954242376373212
12.285512999999959,-0.6932214859050762
12.285512999999959,-0.7159833413667287
12.285512999999959,-0.7031734088125022
12.285512999999959,-0.7169866136465676
12.285512999999959,-0.7169876213430838
12.285512999999959,-0.7384891966127195
12.285512999999959,-0.7128896029506543
12.285512999999959,-0.7031727039639166
12.285512999999959,-0.7209848200521889
12.285512999999959,-0.7209352794448471
12.285512999999959,-0.7309670486159737
12.285512999999959,-0.6939833491366699
12.285512999999959,-0.7337008080194296
12.285512999999959,-0.7615552049518957
12.285512999999959,-0.6949590708242814
12.285512999999959,-0.7800807849864447
12.285512999999959,-0.7079342518500005
12.285512999999959,-0.7005421313187847
12.285512999999959,-0.7467104239432978
12.285512999999959,-0.6921916009774648
12.285512999999959,-0.7379303702194241
12.285512999999959,-0.738756131691713
12.285512999999959,-0.7710129458730074
12.285512999999959,-0.7328262173607615
12.285512999999959,-0.7403457421922075
12.285512999999959,-0.7212158917294119
12.285512999999959,-0.6720503009256048
12.285512999999959,-0.7349713399666744
12.285512999999959,-0.6833528503394769
12.285512999999959,-0.712684234699037
12.285512999999959,-0.7124354669939706
12.285512999999959,-0.7011364173544963
12.285512999999959,-0.73942900516802
12.285512999999959,-0.7284820482020666
12.285512999999959,-0.7387196269808722
12.285512999999959,-0.7391372190524204
12.285512999999959,-0.6764859327555424
12.285512999999959,-0.7542847031420552
12.285512999999959,-0.7551766181452446
12.285512999999959,-0.7341704119304839
12.285512999999959,-0.7148296815933324
12.285512999999959,-0.752442135439397
12.285512999999959,-0.7116907235153065
12.285512999999959,-0.7188242058309985
12.285512999999959,-0.7004258806083444
12.285512999999959,-0.7446862928757756
12.285512999999959,-0.7400770929753662
12.285512999999959,-0.7345478167072581
12.285512999999959,-0.7523121603204145
12.285512999999959,-0.7437621770192825
12.285512999999959,-0.7286070359320331
12.285512999999959,-0.7350608317994127
12.285512999999959,-0.7482472925668682
12.285512999999959,-0.7292970574284622
12.285512999999959,-0.7158031196492333
12.285512999999959,-0.6944201531298996
12.285512999999959,-0.7534027301280374
12.285512999999959,-0.7301413667990211
12.285512999999959,-0.7019954092561854
12.285512999999959,-0.669276664358485
12.285512999999959,-0.7173571405583061
12.285512999999959,-0.6896068519480686
12.285512999999959,-0.75932353710872
12.285512999999959,-0.7248075584117244
12.285512999999959,-0.756976642134189
12.285512999999959,-0.7375031640805657
12.285512999999959,-0.7788654146430716
12.285512999999959,-0.7689967113759536
12.285512999999959,-0.7233179795256612
12.285512999999959,-0.7423810285198685
12.285512999999959,-0.7149383017123327
12.285512999999959,-0.7683443217010288
12.285512999999959,-0.728153640559018
12.285512999999959,-0.7407367404712403
12.285512999999959,-0.7141168437065469
12.285512999999959,-0.646507461281962
12.285512999999959,-0.7382985448745756
12.285512999999959,-0.7268372840120996
12.285512999999959,-0.723952055281043
12.285512999999959,-0.7436108279231777
12.285512999999959,-0.715629885560258
13.928139000000002,-0.6848614847311083
13.928139000000002,-0.6936518011419175
13.928139000000002,-0.6828417912912278
13.928139000000002,-0.698595350315261
13.928139000000002,-0.6740551655766795
13.928139000000002,-0.7065181438403397
13.928139000000002,-0.7231130576282356
13.928139000000002,-0.695171810760669
13.928139000000002,-0.7300786787839072
13.928139000000002,-0.7002472155149706
13.928139000000002,-0.7142935954026061
13.928139000000002,-0.6685736379708842
13.928139000000002,-0.6951978858654738
13.928139000000002,-0.7041812687104116
13.928139000000002,-0.6994186314844603
13.928139000000002,-0.671559596672273
13.928139000000002,-0.6915580212487418
13.928139000000002,-0.6930137808525587
13.928139000000002,-0.7270873246405511
13.928139000000002,-0.6968674712527076
13.928139000000002,-0.6686932610111828
13.928139000000002,-0.6707595911466817
13.928139000000002,-0.6959059036353781
13.928139000000002,-0.7216934139117854
13.928139000000002,-0.6896368179956787
13.928139000000002,-0.6906923050077171
13.928139000000002,-0.6951276595180186
13.928139000000002,-0.7091648182965156
13.928139000000002,-0.6979592252081546
13.928139000000002,-0.6851070779482606
13.928139000000002,-0.7125142193578641
13.928139000000002,-0.6790144217832429
13.928139000000002,-0.7065968453583028
13.928139000000002,-0.7110473738571906
13.928139000000002,-0.6814193651116273
13.928139000000002,-0.7085175732827274
13.928139000000002,-0.7068653769620719
13.928139000000002,-0.7081308490353814
13.928139000000002,-0.7100028122723231
13.928139000000002,-0.7079797511043076
13.928139000000002,-0.6758155534304372
13.928139000000002,-0.6760908134569975
13.928139000000002,-0.7177010644157819
13.928139000000002,-0.7089782457205366
13.928139000000002,-0.700306622660395
13.928139000000002,-0.6899390289874198
13.928139000000002,-0.716185329768334
13.928139000000002,-0.7244796507254369
13.928139000000002,-0.680893540229676
13.928139000000002,-0.6992342705448491
13.928139000000002,-0.666498747843953
13.928139000000002,-0.6817853510680643
13.928139000000002,-0.6814269625401581
13.928139000000002,-0.7170686819720536
13.928139000000002,-0.6664596837036496
13.928139000000002,-0.6940647869565948
13.928139000000002,-0.7263144311106294
13.928139000000002,-0.6855610287761109
13.928139000000002,-0.6888082317883356
13.928139000000002,-0.6930173655663103
13.928139000000002,-0.7005253291740949
13.928139000000002,-0.704209078216681
13.928139000000002,-0.6991096768239601
13.928139000000002,-0.6821449864028267
13.928139000000002,-0.6781589872029276
13.928139000000002,-0.707676309652196
13.928139000000002,-0.6803828532820904
13.928139000000002,-0.6924273698000575
13.928139000000002,-0.7201116792402145
13.928139000000002,-0.7023038891240552
13.928139000000002,-0.7314075264431834
13.928139000000002,-0.687412623114566
13.928139000000002,-0.6916255453473829
13.928139000000002,-0.6800128802036952
13.928139000000002,-0.6759298383511867
13.928139000000002,-0.6914454574819918
13.928139000000002,-0.6836390192484528
13.928139000000002,-0.7019819329769876
13.928139000000002,-0.7268833031914315
13.928139000000002,-0.7294965702823449
13.928139000000002,-0.7192334151835102
13.928139000000002,-0.6923476708956615
13.928139000000002,-0.7253744955120445
13.928139000000002,-0.6846302858568166
13.928139000000002,-0.7050437512404302
13.928139000000002,-0.6916438647656472
13.928139000000002,-0.7118187392719356
13.928139000000002,-0.6784176182907204
13.928139000000002,-0.7274170650480221
13.928139000000002,-0.6999192179367688
13.928139000000002,-0.6695979820397086
13.928139000000002,-0.7023563108137977
13.928139000000002,-0.6517049219243763
13.928139000000002,-0.7482808434248305
13.928139000000002,-0.7010514658322671
13.928139000000002,-0.7264463217783125
13.928139000000002,-0.6878236567396744
13.928139000000002,-0.7058142177461617
13.928139000000002,-0.6851569109325935
13.928139000000002,-0.7189077969499222
15.674576999999978,-0.666898878307214
15.674576999999978,-0.6468560822482964
15.674576999999978,-0.624183892991995
15.674576999999978,-0.6698882699240121
15.674576999999978,-0.6250124495230847
15.674576999999978,-0.6754202541014936
15.674576999999978,-0.6604209820926646
15.674576999999978,-0.6858788401781004
15.674576999999978,-0.6601796134620007
15.674576999999978,-0.641636035541829
15.674576999999978,-0.6229906990612861
15.674576999999978,-0.6735579213280178
15.674576999999978,-0.652741995194535
15.674576999999978,-0.6479396714769594
15.674576999999978,-0.6297809231816427
15.674576999999978,-0.6698705036845963
15.674576999999978,-0.6785075624424588
15.674576999999978,-0.6226465264706277
15.674576999999978,-0.6591202605265164
15.674576999999978,-0.6710874291084608
15.674576999999978,-0.6556222131078506
15.674576999999978,-0.6495885592858779
15.674576999999978,-0.6740094435233839
15.674576999999978,-0.6549219014907417
15.674576999999978,-0.6632495326338982
15.674576999999978,-0.6507357203212901
15.674576999999978,-0.7028355914364343
15.674576999999978,-0.6597402610615386
15.674576999999978,-0.6506373332291108
15.674576999999978,-0.638339577514187
15.674576999999978,-0.6635190466251046
15.674576999999978,-0.6813285620337889
15.674576999999978,-0.6884678718770735
15.674576999999978,-0.6516065237587548
15.674576999999978,-0.7075749814259891
15.674576999999978,-0.6616815860469979
15.674576999999978,-0.6542621742458871
15.674576999999978,-0.6721782259456586
15.674576999999978,-0.6595421011868295
15.674576999999978,-0.6747301221777852
15.674576999999978,-0.6487708524287716
15.674576999999978,-0.6843353678306381
15.674576999999978,-0.6497396060501431
15.674576999999978,-0.6865001449303436
15.674576999999978,-0.682596579083087
15.674576999999978,-0.6512136978421131
15.674576999999978,-0.6575045565686756
15.674576999999978,-0.6701249736768206
15.674576999999978,-0.6585038739322768
15.674576999999978,-0.6647394256859697
15.674576999999978,-0.6640734834921997
15.674576999999978,-0.6256873263157111
15.674576999999978,-0.6326535403210402
15.674576999999978,-0.7056271731257397
15.674576999999978,-0.6950344365308955
15.674576999999978,-0.635877114800988
15.674576999999978,-0.6328505731923082
15.674576999999978,-0.6590290035009035
15.674576999999978,-0.6839968792024961
15.674576999999978,-0.6506792679293099
15.674576999999978,-0.6658951723252126
15.674576999999978,-0.6706551908319257
15.674576999999978,-0.6629637194216843
15.674576999999978,-0.6452598600350735
15.674576999999978,-0.6665080378898669
15.674576999999978,-0.6562150320372483
15.674576999999978,-0.6493139196318487
15.674576999999978,-0.6729442425478581
15.674576999999978,-0.6485602241969044
15.674576999999978,-0.6513402315273694
15.674576999999978,-0.6792073145645495
15.674576999999978,-0.6591781554196466
15.674576999999978,-0.6593845911647019
15.674576999999978,-0.649210671960715
15.674576999999978,-0.6687325006068238
15.674576999999978,-0.6536717579634935
15.674576999999978,-0.6581599420937844
15.674576999999978,-0.6742551580919872
15.674576999999978,-0.6665192775436021
15.674576999999978,-0.6581845736362558
15.674576999999978,-0.6661255036396019
15.674576999999978,-0.6506229974681647
15.674576999999978,-0.6666329127751844
15.674576999999978,-0.7047277791875333
15.674576999999978,-0.6943183792451204
15.674576999999978,-0.655309395419978
15.674576999999978,-0.6733026266496858
15.674576999999978,-0.6878132089624466
15.674576999999978,-0.6689750085770965
15.674576999999978,-0.6559573541112205
15.674576999999978,-0.6788874401655255
15.674576999999978,-0.6455684531507554
15.674576999999978,-0.6458887128172688
15.674576999999978,-0.6612403320355809
15.674576999999978,-0.6239048869527143
15.674576999999978,-0.6800670254270322
15.674576999999978,-0.6882311902126969
15.674576999999978,-0.6471455987429728
15.674576999999978,-0.6830307592090696
15.674576999999978,-0.6889730230436778
17.53966900000005,-0.6171454159803039
17.53966900000005,-0.6184853135771253
17.53966900000005,-0.6224726796954839
17.53966900000005,-0.6155542766629161
17.53966900000005,-0.6259600718008189
17.53966900000005,-0.6292505598259898
17.53966900000005,-0.6386113427730877
17.53966900000005,-0.6065658122191079
17.53966900000005,-0.621580915868732
17.53966900000005,-0.6497536679242512
17.53966900000005,-0.6264707305692676
17.53966900000005,-0.631291548499536
17.53966900000005,-0.6182044198449259
17.53966900000005,-0.6138005230137439
17.53966900000005,-0.6466757272035919
17.53966900000005,-0.647380389038486
17.53966900000005,-0.6362675418883522
17.53966900000005,-0.6364364401638453
17.53966900000005,-0.6480607545878942
17.53966900000005,-0.5969106176875187
17.53966900000005,-0.6135947103996214
17.53966900000005,-0.6547413455182827
17.53966900000005,-0.6019882592094304
17.53966900000005,-0.6223331956074437
17.53966900000005,-0.6417814479411117
17.53966900000005,-0.6308878252334589
17.53966900000005,-0.6264297089999404
17.53966900000005,-0.6270438607100285
17.53966900000005,-0.6193085096195173
17.53966900000005,-0.6244334121459685
17.53966900000005,-0.6273115050227881
17.53966900000005,-0.6153170569107274
17.53966900000005,-0.6376742656878281
17.53966900000005,-0.6288468761281726
17.53966900000005,-0.614361522761528
17.53966900000005,-0.6288142495465066
17.53966900000005,-0.6237862619173359
17.53966900000005,-0.6487061664106156
17.53966900000005,-0.6253521949358111
17.53966900000005,-0.6468879236011127
17.53966900000005,-0.6145070181897588
17.53966900000005,-0.609044290528521
17.53966900000005,-0.6310298354029856
17.53966900000005,-0.6157261250265542
17.53966900000005,-0.6583981105852992
17.53966900000005,-0.6563119608353728
17.53966900000005,-0.6451882937475523
17.53966900000005,-0.6263028673059362
17.53966900000005,-0.6341951441589907
17.53966900000005,-0.6502583706231274
17.53966900000005,-0.6212506884444579
17.53966900000005,-0.6519738898760553
17.53966900000005,-0.6380547927073953
17.53966900000005,-0.6241331419741097
17.53966900000005,-0.6229768502076073
17.53966900000005,-0.6274701026504244
17.53966900000005,-0.6236938869106874
17.53966900000005,-0.6417823092312283
17.53966900000005,-0.6483584152461345
17.53966900000005,-0.635398352044326
17.53966900000005,-0.6474122468755008
17.53966900000005,-0.6235160446218087
17.53966900000005,-0.6353139422635388
17.53966900000005,-0.6230403246763073
17.53966900000005,-0.6398567529386581
17.53966900000005,-0.6501386988773222
17.53966900000005,-0.6589496688238631
17.53966900000005,-0.6326500860285329
17.53966900000005,-0.6240069933068585
17.53966900000005,-0.6253943402989388
17.53966900000005,-0.6247392200778424
17.53966900000005,-0.6394968531507097
17.53966900000005,-0.6307206058734086
17.53966900000005,-0.6465943943593608
17.53966900000005,-0.6116517076443515
17.53966900000005,-0.6302281905490176
17.53966900000005,-0.6464126387082915
17.53966900000005,-0.6113113467506649
17.53966900000005,-0.6108383459275865
17.53966900000005,-0.6512656727306473
17.53966900000005,-0.6135447061311363
17.53966900000005,-0.6242284745610104
17.53966900000005,-0.6407717349884672
17.53966900000005,-0.636294654192887
17.53966900000005,-0.6489377415759846
17.53966900000005,-0.6450473091372985
17.53966900000005,-0.6127666436519709
17.53966900000005,-0.609608759393211
17.53966900000005,-0.6331101418884338
17.53966900000005,-0.6408690849169678
17.53966900000005,-0.6428915914352622
17.53966900000005,-0.6676479717574503
17.53966900000005,-0.6301955831510356
17.53966900000005,-0.6307976415324335
17.53966900000005,-0.6208120958343984
17.53966900000005,-0.6214821131670174
17.53966900000005,-0.6361921918564192
17.53966900000005,-0.6159718138319104
17.53966900000005,-0.6292130483279956
17.53966900000005,-0.6459488014438818
19.521258000000067,-0.5575286446791705
19.521258000000067,-0.5878908600206765
19.521258000000067,-0.5630122941362239
19.521258000000067,-0.5838894902411401
19.521258000000067,-0.5978780248474708
19.521258000000067,-0.587926681057809
19.521258000000067,-0.588826195653815
19.521258000000067,-0.597278933427617
19.521258000000067,-0.5739223131794893
19.521258000000067,-0.5711436770897848
19.521258000000067,-0.5822393067561755
19.521258000000067,-0.6068622361086068
19.521258000000067,-0.6009813382072425
19.521258000000067,-0.5740602040777807
19.521258000000067,-0.5676657186484609
19.521258000000067,-0.5903334470158276
19.521258000000067,-0.5875341049569262
19.521258000000067,-0.5845547109744805
19.521258000000067,-0.598699597213225
19.521258000000067,-0.5838294019064341
19.521258000000067,-0.5720936463454787
19.521258000000067,-0.5796340155289311
19.521258000000067,-0.6089010472154537
19.521258000000067,-0.5872878577090791
19.521258000000067,-0.5690746767383814
19.521258000000067,-0.6120125481836737
19.521258000000067,-0.5814127198308311
19.521258000000067,-0.5985969466674554
19.521258000000067,-0.5848727367358282
19.521258000000067,-0.5654644697618443
19.521258000000067,-0.5816920262554532
19.521258000000067,-0.5867235474192009
19.521258000000067,-0.5598668092360655
19.521258000000067,-0.5991083886089056
19.521258000000067,-0.6064688528616856
19.521258000000067,-0.5692232474377059
19.521258000000067,-0.577579644939525
19.521258000000067,-0.5959298315362185
19.521258000000067,-0.5838426998105358
19.521258000000067,-0.5962023899332347
19.521258000000067,-0.5998558888819074
19.521258000000067,-0.5785048368125654
19.521258000000067,-0.5876942389874995
19.521258000000067,-0.5835242687134995
19.521258000000067,-0.5667828631621746
19.521258000000067,-0.596478742199394
19.521258000000067,-0.5856091497784519
19.521258000000067,-0.6011889096820094
19.521258000000067,-0.6032876729001455
19.521258000000067,-0.5740122948220695
19.521258000000067,-0.5554571622447594
19.521258000000067,-0.603460014202018
19.521258000000067,-0.6039519380321726
19.521258000000067,-0.6129704647187407
19.521258000000067,-0.5714089907828482
19.521258000000067,-0.5673785929606876
19.521258000000067,-0.5876917270765633
19.521258000000067,-0.56165785437949
19.521258000000067,-0.5955404766326307
19.521258000000067,-0.5844330243732537
19.521258000000067,-0.5987151856683066
19.521258000000067,-0.5777801306220407
19.521258000000067,-0.6078030415842098
19.521258000000067,-0.5570550730002098
19.521258000000067,-0.596878960115736
19.521258000000067,-0.5782961756702454
19.521258000000067,-0.5817105983715066
19.521258000000067,-0.5971623472103637
19.521258000000067,-0.585384999670989
19.521258000000067,-0.5925180473316994
19.521258000000067,-0.5825253009956443
19.521258000000067,-0.59125028559072
19.521258000000067,-0.5812730426003926
19.521258000000067,-0.5684039131283823
19.521258000000067,-0.5804316226126405
19.521258000000067,-0.5908853908073737
19.521258000000067,-0.5956205876643726
19.521258000000067,-0.5873322759247303
19.521258000000067,-0.6229304719522191
19.521258000000067,-0.5935067499632305
19.521258000000067,-0.6003122648861616
19.521258000000067,-0.6129398266350463
19.521258000000067,-0.5807248105307595
19.521258000000067,-0.593248421628902
19.521258000000067,-0.5924684707427187
19.521258000000067,-0.5997929165709558
19.521258000000067,-0.5620028738766317
19.521258000000067,-0.5649466769815845
19.521258000000067,-0.6026660366035923
19.521258000000067,-0.5725132675297168
19.521258000000067,-0.5889470918818257
19.521258000000067,-0.5932245799564976
19.521258000000067,-0.5631167000359407
19.521258000000067,-0.5849359760692442
19.521258000000067,-0.5932987846171269
19.521258000000067,-0.6007505116103171
19.521258000000067,-0.5824570185722268
19.521258000000067,-0.6011343470478799
19.521258000000067,-0.5858477892928131
19.521258000000067,-0.5983203897545288
21.61651300000008,-0.5717065159829017
21.61651300000008,-0.5858563275774132
21.61651300000008,-0.5540394465633942
21.61651300000008,-0.542311490589674
21.61651300000008,-0.5607069041141333
21.61651300000008,-0.5687722548503866
21.61651300000008,-0.575351264951059
21.61651300000008,-0.5735869582469174
21.61651300000008,-0.5670522297897991
21.61651300000008,-0.5687251298863856
21.61651300000008,-0.5796215072562317
21.61651300000008,-0.5810636458559346
21.61651300000008,-0.565672360765488
21.61651300000008,-0.5484193864699571
21.61651300000008,-0.5734873387098762
21.61651300000008,-0.5585102927810274
21.61651300000008,-0.5714288780634931
21.61651300000008,-0.5619500681461713
21.61651300000008,-0.5745861355860737
21.61651300000008,-0.5465287443200367
21.61651300000008,-0.5603383371296558
21.61651300000008,-0.5626027874606012
21.61651300000008,-0.568750201681475
21.61651300000008,-0.5721594052655844
21.61651300000008,-0.5648477857504688
21.61651300000008,-0.5720775694784083
21.61651300000008,-0.5751618441222185
21.61651300000008,-0.5547133629790928
21.61651300000008,-0.5932493052467235
21.61651300000008,-0.5861571307283556
21.61651300000008,-0.5773692374151143
21.61651300000008,-0.5712695461252335
21.61651300000008,-0.5681535667458846
21.61651300000008,-0.5679012659318182
21.61651300000008,-0.5706869034445462
21.61651300000008,-0.5783411397010777
21.61651300000008,-0.5620149797192205
21.61651300000008,-0.5652987792785358
21.61651300000008,-0.5496232254365784
21.61651300000008,-0.5734969790143037
21.61651300000008,-0.5794339550281024
21.61651300000008,-0.5610472673316038
21.61651300000008,-0.5634341246600947
21.61651300000008,-0.5744767550285637
21.61651300000008,-0.5756144070942383
21.61651300000008,-0.5693594691204001
21.61651300000008,-0.5684516168101625
21.61651300000008,-0.5830008863573036
21.61651300000008,-0.5681458808575656
21.61651300000008,-0.551676051733
21.61651300000008,-0.5968433432937315
21.61651300000008,-0.5503472332919164
21.61651300000008,-0.6009313389544351
21.61651300000008,-0.6047880799097933
21.61651300000008,-0.5789047195102276
21.61651300000008,-0.5572517641197524
21.61651300000008,-0.5695138845259794
21.61651300000008,-0.5878951279609513
21.61651300000008,-0.5726117292326457
21.61651300000008,-0.5744237222751658
21.61651300000008,-0.5699966464725531
21.61651300000008,-0.5867730231022795
21.61651300000008,-0.5645945885277469
21.61651300000008,-0.5683993092995039
21.61651300000008,-0.5577631509193373
21.61651300000008,-0.5682442274200983
21.61651300000008,-0.5736056559256114
21.61651300000008,-0.5617395915039217
21.61651300000008,-0.5753564428791083
21.61651300000008,-0.5697947720560915
21.61651300000008,-0.5717661002222155
21.61651300000008,-0.5930402910407949
21.61651300000008,-0.5578439020360901
21.61651300000008,-0.5782761173056894
21.61651300000008,-0.5511247928449012
21.61651300000008,-0.558946365841405
21.61651300000008,-0.5487803158163443
21.61651300000008,-0.577680188162343
21.61651300000008,-0.5797557117148926
21.61651300000008,-0.580940632065394
21.61651300000008,-0.5437779004589278
